fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,label,quality,price,índice invertido,country,province,taster_name
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,Muito bom,6,16.0,484,Spain,Northern Spain,Michael Schachner
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,Muito bom,6,40.0,483,US,California,Jim Gordon
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,Muito bom,6,44.0,482,US,California,Matt Kettmann
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,Muito bom,6,43.0,481,Italy,Tuscany,Kerin O’Keefe
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,Bom,5,3.0,480,France,Southwest France,Roger Voss
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,Excepcional,8,21.0,479,France,France Other,Roger Voss
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,Muito bom,6,42.0,478,France,France Other,Roger Voss
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,Muito bom,6,22.0,477,US,New York,Anna Lee C. Iijima
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,Muito bom,6,35.0,476,US,Washington,Sean P. Sullivan
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,Regular,4,27.0,475,US,Washington,Sean P. Sullivan
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,Excelente,7,9.0,474,US,California,Virginie Boone
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,Muito bom,6,28.0,473,France,Bordeaux,Roger Voss
6.3,0.76,0.0,2.9,0.07200000000000001,26.0,52.0,0.99379,3.51,0.6,11.5,Muito bom,6,40.0,472,France,Bordeaux,Roger Voss
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,Bom,5,47.0,471,France,Bordeaux,Roger Voss
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,Muito bom,6,5.0,470,Chile,Maule Valley,Michael Schachner
9.1,0.6,0.0,1.9,0.058,5.0,10.0,0.9977,3.18,0.63,10.4,Muito bom,6,35.0,469,US,California,Virginie Boone
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,Bom,5,18.0,468,New Zealand,Marlborough,Joe Czerwinski
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,Excelente,7,44.0,467,France,Bordeaux,Roger Voss
7.2,0.48,0.07,5.5,0.08900000000000001,10.0,18.0,0.99684,3.37,0.68,11.2,Excelente,7,6.0,466,France,Bordeaux,Roger Voss
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,Excelente,7,26.0,465,France,Bordeaux,Roger Voss
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,Muito bom,6,44.0,464,Chile,Chile,Michael Schachner
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,Muito bom,6,48.0,463,US,California,Virginie Boone
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,Muito bom,6,49.0,462,Italy,Sicily & Sardinia,Kerin O’Keefe
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,Bom,5,20.0,461,Italy,Southern Italy,Kerin O’Keefe
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,Muito bom,6,47.0,460,US,California,Virginie Boone
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,Muito bom,6,32.0,459,US,New York,Anna Lee C. Iijima
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,Muito bom,6,9.0,458,Chile,Leyda Valley,Michael Schachner
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,Muito bom,6,44.0,457,US,California,Jim Gordon
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,Muito bom,6,8.0,456,US,California,Jim Gordon
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,Bom,5,,455,US,California,Virginie Boone
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,Muito bom,6,6.0,454,France,Bordeaux,Roger Voss
7.8,0.5,0.12,1.8,0.17800000000000002,6.0,21.0,0.996,3.28,0.87,9.8,Muito bom,6,42.0,453,Italy,Southern Italy,Kerin O’Keefe
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,Excelente,7,47.0,452,US,Washington,Sean P. Sullivan
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,Muito bom,6,46.0,451,Italy,Sicily & Sardinia,Kerin O’Keefe
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,Muito bom,6,29.0,450,France,Bordeaux,Roger Voss
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,Excelente,7,7.0,449,Chile,Central Valley,Michael Schachner
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,Muito bom,6,32.0,448,US,New York,Anna Lee C. Iijima
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,Bom,5,,447,US,Washington,Paul Gregutt
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,Muito bom,6,1.0,446,Austria,Südoststeiermark,Roger Voss
6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,Muito bom,6,17.0,445,Australia,South Australia,Joe Czerwinski
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,Bom,5,34.0,444,Greece,Corinth,Susan Kostrzewa
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,Excelente,7,37.0,443,Austria,Kremstal,Roger Voss
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,Excelente,7,11.0,442,US,California,
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,Muito bom,6,1.0,441,Austria,Burgenland,Roger Voss
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,Bom,5,33.0,440,Austria,Burgenland,Roger Voss
10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.99676,3.14,0.72,11.1,Excelente,7,40.0,439,Greece,Halkidiki,Susan Kostrzewa
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,Muito bom,6,43.0,438,Italy,Veneto,
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,Excelente,7,33.0,437,Italy,Veneto,
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,Bom,5,18.0,436,Italy,Veneto,
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,Bom,5,34.0,435,Italy,Veneto,
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,Bom,5,3.0,434,US,California,
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,Bom,5,22.0,433,US,California,
8.2,0.33,0.39,2.5,0.07400000000000001,29.0,48.0,0.99528,3.32,0.88,12.4,Excelente,7,32.0,432,Italy,Veneto,
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,Muito bom,6,21.0,431,US,Washington,Paul Gregutt
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,Muito bom,6,21.0,430,Italy,Veneto,
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,Muito bom,6,50.0,429,Argentina,Mendoza Province,Michael Schachner
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,Muito bom,6,1.0,428,Germany,Rheinhessen,Joe Czerwinski
9.7,0.42,0.46,2.1,0.07400000000000001,5.0,16.0,0.99649,3.27,0.74,12.3,Muito bom,6,16.0,427,US,California,
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,Muito bom,6,33.0,426,US,California,
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,Muito bom,6,49.0,425,Argentina,Mendoza Province,Michael Schachner
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,Muito bom,6,31.0,424,Austria,Burgenland,Roger Voss
6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,Regular,4,15.0,423,Italy,Veneto,
7.1,0.66,0.0,2.4,0.052000000000000005,6.0,11.0,0.99318,3.35,0.66,12.7,Excelente,7,27.0,422,Portugal,Douro,Roger Voss
5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,3.68,0.73,11.4,Bom,5,29.0,421,Argentina,Mendoza Province,Michael Schachner
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,Muito bom,6,4.0,420,France,Burgundy,Roger Voss
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,Muito bom,6,34.0,419,US,California,Jim Gordon
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,Bom,5,10.0,418,Italy,Piedmont,Kerin O’Keefe
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,Muito bom,6,46.0,417,Australia,South Australia,Joe Czerwinski
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,Bom,5,32.0,416,Italy,Piedmont,Kerin O’Keefe
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,Bom,5,9.0,415,Italy,Piedmont,Kerin O’Keefe
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,Muito bom,6,49.0,414,Portugal,Alentejo,Roger Voss
6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,12.2,Bom,5,23.0,413,France,Burgundy,Roger Voss
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,Muito bom,6,7.0,412,Turkey,Thrace,Mike DeSimone
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,Bom,5,28.0,411,France,Burgundy,Roger Voss
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,Regular,4,18.0,410,France,Burgundy,Roger Voss
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,Muito bom,6,36.0,409,US,California,Jim Gordon
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,Bom,5,42.0,408,France,Burgundy,Roger Voss
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,Excelente,7,48.0,407,France,France Other,Roger Voss
6.4,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,Bom,5,39.0,406,Argentina,Mendoza Province,Michael Schachner
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,Muito bom,6,2.0,405,Argentina,Mendoza Province,Michael Schachner
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,Muito bom,6,39.0,404,Argentina,Mendoza Province,Michael Schachner
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,Muito bom,6,4.0,403,US,Oregon,Paul Gregutt
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,Muito bom,6,14.0,402,Italy,Piedmont,Kerin O’Keefe
7.7,0.26,0.26,2.0,0.052000000000000005,19.0,77.0,0.9951,3.15,0.79,10.9,Muito bom,6,26.0,401,Australia,Victoria,Joe Czerwinski
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,Muito bom,6,18.0,400,Australia,South Australia,Joe Czerwinski
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,Muito bom,6,6.0,399,Germany,Pfalz,Anna Lee C. Iijima
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,Excelente,7,8.0,398,France,Burgundy,Roger Voss
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,Excepcional,8,30.0,397,US,Texas,Alexander Peartree
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,Bom,5,9.0,396,US,California,Jim Gordon
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,11.0,Excelente,7,41.0,395,Portugal,Lisboa,Roger Voss
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,11.0,Excelente,7,1.0,394,Italy,Piedmont,Kerin O’Keefe
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,11.0,Excelente,7,29.0,393,US,Oregon,Paul Gregutt
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,Bom,5,21.0,392,Italy,Piedmont,Kerin O’Keefe
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,11.0,Excelente,7,21.0,391,Portugal,Douro,Roger Voss
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,Excelente,7,9.0,390,US,California,Jim Gordon
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,Muito bom,6,2.0,389,US,California,Virginie Boone
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,Bom,5,48.0,388,US,California,Virginie Boone
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,Muito bom,6,29.0,387,US,California,Matt Kettmann
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,Muito bom,6,5.0,386,US,California,Matt Kettmann
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,Muito bom,6,36.0,385,US,California,Virginie Boone
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,Muito bom,6,15.0,384,Portugal,Douro,Roger Voss
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,Muito bom,6,23.0,383,US,California,Matt Kettmann
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,Muito bom,6,8.0,382,Italy,Piedmont,Kerin O’Keefe
8.2,0.4,0.31,1.9,0.08199999999999999,8.0,24.0,0.996,3.24,0.69,10.6,Muito bom,6,20.0,381,Italy,Central Italy,Kerin O’Keefe
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,Muito bom,6,6.0,380,US,California,Matt Kettmann
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,Muito bom,6,31.0,379,France,Bordeaux,Roger Voss
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,Muito bom,6,23.0,378,US,California,Matt Kettmann
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,Muito bom,6,35.0,377,US,California,Matt Kettmann
10.5,0.36,0.47,2.2,0.07400000000000001,9.0,23.0,0.99638,3.23,0.76,12.0,Muito bom,6,14.0,376,US,California,Virginie Boone
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,Muito bom,6,16.0,375,Portugal,Alentejo,Roger Voss
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,Bom,5,41.0,374,US,California,Jim Gordon
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,Bom,5,14.0,373,US,California,Virginie Boone
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,Bom,5,5.0,372,US,California,Matt Kettmann
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,Excelente,7,3.0,371,US,California,Matt Kettmann
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,Bom,5,10.0,370,Portugal,Douro,Roger Voss
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,Muito bom,6,13.0,369,US,California,Matt Kettmann
7.8,0.815,0.01,2.6,0.07400000000000001,48.0,90.0,0.99621,3.38,0.62,10.8,Bom,5,46.0,368,US,California,Jim Gordon
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,Bom,5,28.0,367,US,California,Virginie Boone
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,Regular,4,19.0,366,US,California,Virginie Boone
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,Muito bom,6,48.0,365,US,California,Matt Kettmann
6.0,0.33,0.32,12.9,0.054000000000000006,6.0,113.0,0.99572,3.3,0.56,11.5,Regular,4,13.0,364,US,California,Matt Kettmann
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,Muito bom,6,29.0,363,US,California,Matt Kettmann
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,Muito bom,6,50.0,362,Italy,Tuscany,
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,Regular,4,38.0,361,France,Bordeaux,Roger Voss
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,Regular,4,25.0,360,Italy,Tuscany,
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,Bom,5,28.0,359,France,Bordeaux,Roger Voss
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,Bom,5,1.0,358,US,Washington,Paul Gregutt
9.0,0.4,0.41,2.0,0.058,15.0,40.0,0.99414,3.22,0.6,12.2,Muito bom,6,13.0,357,South Africa,Robertson,Susan Kostrzewa
8.3,0.56,0.22,2.4,0.08199999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,Bom,5,11.0,356,Germany,Pfalz,Joe Czerwinski
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,Muito bom,6,12.0,355,US,California,
7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,Bom,5,40.0,354,South Africa,Stellenbosch,Susan Kostrzewa
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,Bom,5,30.0,353,US,California,
7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,Bom,5,46.0,352,South Africa,Robertson,Susan Kostrzewa
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,Muito bom,6,13.0,351,US,Washington,Paul Gregutt
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,Muito bom,6,9.0,350,US,Washington,Paul Gregutt
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,Muito bom,6,36.0,349,Italy,Tuscany,
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,Bom,5,47.0,348,Germany,Pfalz,Joe Czerwinski
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,Bom,5,8.0,347,Germany,Pfalz,Joe Czerwinski
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,Bom,5,4.0,346,US,Washington,Paul Gregutt
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,Bom,5,20.0,345,US,Washington,Paul Gregutt
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,Bom,5,16.0,344,South Africa,Stellenbosch,Susan Kostrzewa
7.5,0.59,0.22,1.8,0.08199999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,Bom,5,36.0,343,US,California,
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,Muito bom,6,42.0,342,Spain,Northern Spain,Michael Schachner
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,Muito bom,6,12.0,341,Italy,Tuscany,
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,Muito bom,6,25.0,340,Spain,Central Spain,Michael Schachner
8.6,0.635,0.68,1.8,0.403,19.0,56.0,0.99632,3.02,1.15,9.3,Bom,5,32.0,339,Italy,Sicily & Sardinia,
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,Regular,4,48.0,338,Italy,Sicily & Sardinia,
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,Bom,5,48.0,337,US,California,Virginie Boone
8.2,0.78,0.0,2.2,0.08900000000000001,13.0,26.0,0.9978,3.37,0.46,9.6,Regular,4,24.0,336,US,New York,Anna Lee C. Iijima
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,Muito bom,6,13.0,335,US,California,
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,Muito bom,6,25.0,334,Israel,Dan,Lauren Buzzeo
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,Muito bom,6,49.0,333,US,Michigan,Anna Lee C. Iijima
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,Muito bom,6,45.0,332,US,California,
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,Muito bom,6,40.0,331,Italy,Sicily & Sardinia,
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,Excepcional,8,16.0,330,Spain,Galicia,Michael Schachner
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,Muito bom,6,31.0,329,US,California,
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,Muito bom,6,46.0,328,US,California,Virginie Boone
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,Bom,5,30.0,327,Italy,Sicily & Sardinia,
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,Bom,5,11.0,326,US,California,
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,Muito bom,6,21.0,325,Italy,Sicily & Sardinia,
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,Muito bom,6,22.0,324,US,California,
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,Regular,4,32.0,323,US,California,
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,Muito bom,6,14.0,322,US,California,
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,Muito bom,6,34.0,321,Italy,Sicily & Sardinia,
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,Excelente,7,43.0,320,Portugal,Vinho Verde,Roger Voss
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,Muito bom,6,5.0,319,Spain,Central Spain,Michael Schachner
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,Muito bom,6,35.0,318,Spain,Northern Spain,Michael Schachner
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,Muito bom,6,36.0,317,US,New York,Anna Lee C. Iijima
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,Muito bom,6,43.0,316,Italy,Sicily & Sardinia,
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,Bom,5,33.0,315,France,Burgundy,Roger Voss
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,Bom,5,34.0,314,New Zealand,Marlborough,Joe Czerwinski
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,Muito bom,6,25.0,313,Italy,Southern Italy,Kerin O’Keefe
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,Bom,5,39.0,312,US,California,Virginie Boone
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,Bom,5,17.0,311,Italy,Northeastern Italy,Kerin O’Keefe
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,Bom,5,23.0,310,Germany,Rheinhessen,Anna Lee C. Iijima
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,Bom,5,28.0,309,Italy,Northeastern Italy,Kerin O’Keefe
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,Muito bom,6,19.0,308,Italy,Northeastern Italy,Kerin O’Keefe
5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,Muito bom,6,8.0,307,Italy,Northeastern Italy,Kerin O’Keefe
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,Regular,4,14.0,306,US,California,Virginie Boone
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,Muito bom,6,28.0,305,Spain,Catalonia,Michael Schachner
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,Bom,5,1.0,304,US,California,Matt Kettmann
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,Bom,5,1.0,303,France,Loire Valley,Roger Voss
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,Muito bom,6,15.0,302,Italy,Northwestern Italy,Kerin O’Keefe
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,Muito bom,6,36.0,301,US,California,Jim Gordon
7.6,1.58,0.0,2.1,0.13699999999999998,5.0,9.0,0.99476,3.5,0.4,10.9,Péssimo,3,28.0,300,Italy,Northeastern Italy,Kerin O’Keefe
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,Muito bom,6,24.0,299,US,California,Matt Kettmann
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,Muito bom,6,16.0,298,France,Loire Valley,Roger Voss
